uuid,name,description
62aef4e3-b1a2-4022-a0fd-a4ebed1b4dad,Cards Against Humanity: Sixth Expansion,"Released March 30, 2015. Discontinued as of November 21, 2016 as a separate expansion. Still available for purchase while supplies last. This expansion has been incorporated into the Blue Box Expansion. Icon: The number ""6"". "

uuid,edition,version,description,author,releaseDate,column
c0f0ef27-2a32-4611-8f97-fdce4cde9710,,v1.0,,,0,0
62e4d9bf-ffba-4908-b3d9-e38085509267,,v1.1,,,0,1

uuid,suite,text,draw,pick,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
da37ced4-33e0-48f0-b3e1-9b4e175e51cc,Prompt,"""This is madness."" ""No, THIS IS ______!""",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
703e7b71-a393-43fc-9e1b-dccf7988b1de,Prompt,"And would you like those buffalo wings mild, hot, or ______?",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
8c99c3cf-96bc-4427-90af-a77ed9e0135e,Prompt,Behind every powerful man is ______.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
5cd09b71-0661-4c08-b97a-c2811aa53d01,Prompt,"Come to Dubai, where you can relax in our world-famous spas, experience the nightlife, or simply enjoy ______ by the poolside.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
4442f321-9ede-4e6e-9fab-83957138a0c1,Prompt,Don't worry kid. It gets better. I've been living with ______ for 20 years.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
b320095b-d706-4f1d-92c0-b4ecdaf70f9f,Prompt,Everybody join hands and close your eyes. Do you sense that? That's the presence of ______ in this room.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
34a13e55-9b26-4cc8-84ec-a89587df0b00,Prompt,"I have a strict policy. First date, dinner. Second date, kiss. Third date, ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
5d286879-1d8a-4b08-994d-09b0494e63f8,Prompt,I went to the desert and ate of the peyote cactus. Turns out my spirit animal is ______.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,
bd57bd04-555b-46ab-ac83-41f476e2c6de,Prompt,"I work my ass off all day for this family, and this is what I come home to? ______!?",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
9fe4fd63-ebba-4fdc-98ed-5ec864d60dc1,Prompt,"I'm Miss Tennessee, and if I could make the world better by changing one thing, I would get rid of ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
971cfea3-e2a1-4df9-9527-090353d71400,Prompt,"I'm sorry, Mrs. Chen, but there was nothing we could do. At 4:15 this morning, your son succumbed to ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
78c92a26-1026-4181-8543-13b972047114,Prompt,"If you had to describe the Card Czar, using only one of the cards in your hand, which one would it be?",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
e37b744b-dd1e-4931-99aa-b8f2859024e1,Prompt,"James is a lonely boy. But when he discovers a secret door in his attic, he meets a magical new friend: ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
0c89b5c9-22b0-44cf-b95a-60d61a4f5726,Prompt,"Listen Gary, I like you. But if you want that corner office, you're going to have to show me ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
27c717d5-d9a5-4bfe-b83d-fca616dda570,Prompt,"My grandfather worked his way up from nothing. When he came to this country, all he had was the shoes on his feet and ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
1c1e7038-4fc9-4c6f-ab58-addb6ac87541,Prompt,Puberty is a time of change. You might notice hair growing in new places. You might develop an intrest in ______. This is normal.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
6b8a9dfe-e94a-4968-90a0-80de589252b5,Prompt,"The six things I could never do without: oxygen, facebook, chocolate, netflix, friends, and ______ LOL!",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
5833bf13-f31d-40e1-bcab-20b1d1a6cfbf,Prompt,"This is America. If you don't work hard, you don't succeed. I don't care if you're black, white, purple, or ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
1c9daf99-51ab-4558-9f4c-81020eca1f9c,Prompt,"To become a true Yanomamo warrior, you must prove that you can withstand ______ without crying out.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
e434020a-6f9e-4611-ae81-12afed5e9576,Prompt,"Tonight we will have sex. And afterwards, If you'd like, a little bit of ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
d8208d73-fd22-4411-b19a-e988467d56dd,Prompt,"When I was a kid, we used to play Cowboys and ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
ea431304-292b-4f88-908f-39ad80b54f8b,Prompt,Why won't you make love to me anymore? Is it ______?,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
6096a36f-acf5-4a38-960d-ec3d02ef50b8,Prompt,"Y'all ready to get this thing started? I'm Nick Cannon, and this is America's Got ______.",0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
c5ccc798-c9a8-4a69-a0da-a475783047d7,Prompt,You are not alone. Millions of Americans struggle with ______ every day.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
ae38041a-43b8-4447-b3b3-9658a4ec1188,Prompt,"You know, once you get past ______, ______ ain't so bad.",0,2,,62e4d9bf-ffba-4908-b3d9-e38085509267
2fdaf48d-c76f-4201-b75f-fdb6b7e69e48,Prompt,You Won't Believe These 15 Hilarious ______ Bloopers!,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
50f33e6e-3da6-4d7d-9a01-f910f942554e,Response,A bass drop so huge it tears the starry vault asunder to reveal the face of God.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
6da1b914-5211-4e9e-b1ce-fc3111897578,Response,A bowl of gourds.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,
2af26ccc-af16-4a9e-9e87-503675ebb27d,Response,A buttload of candy.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
c5102aaa-dd2c-4882-a691-d7960faa9d2c,Response,A constant need for validation.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
c473934a-94e8-4abd-a516-2866b4b40b5f,Response,A man who is so cool that he rides on a motorcycle.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
aae52197-a7d2-450f-ac47-a2b0526f94b4,Response,A peyote-fueled vision quest.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
c9d7865c-15f4-4a63-83cf-2705dba63837,Response,A pizza guy who fucked up.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
09a43d67-b963-4fcf-b36f-2e8b9b3df2c4,Response,A possible Muslim.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
ab444f4b-77f1-431a-80fd-b90db9c369cb,Response,A self-microwaving burrito.,0,0,c0f0ef27-2a32-4611-8f97-fdce4cde9710,62e4d9bf-ffba-4908-b3d9-e38085509267
