uuid,name,description
d4e6ea7a-fedc-4da4-89eb-96b6ff76d053,Cards Against Humanity: Sixth Expansion,"Released March 30, 2015. Discontinued as of November 21, 2016 as a separate expansion. Still available for purchase while supplies last. This expansion has been incorporated into the Blue Box Expansion. Icon: The number ""6"". "

uuid,edition,version,description,author,releaseDate,column
a2664930-5f71-4df3-8a39-dadb1ff72518,,v1.0,,,0,0
2822153d-bd2f-4429-864f-4d9174173ecd,,v1.1,,,0,1

uuid,suite,text,draw,pick,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
9e1c79bd-76f4-477e-9694-ddcccafa01a0,Prompt,"""This is madness."" ""No, THIS IS ______!""",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
86e7f68e-7b35-473c-bfac-431df83285c8,Prompt,"And would you like those buffalo wings mild, hot, or ______?",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
9aec74cf-62f1-4908-bf60-6827f1052639,Prompt,Behind every powerful man is ______.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
dc4ec3c1-59f9-47a4-9786-e7ec1eaaec50,Prompt,"Come to Dubai, where you can relax in our world-famous spas, experience the nightlife, or simply enjoy ______ by the poolside.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
8201693a-8b72-4f94-bec3-20519ccbffca,Prompt,Don't worry kid. It gets better. I've been living with ______ for 20 years.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
44b787d1-2a0e-472c-b741-6df2a0f194cf,Prompt,Everybody join hands and close your eyes. Do you sense that? That's the presence of ______ in this room.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
df30fa1b-f78c-43f4-bfde-1ddf048a71dc,Prompt,"I have a strict policy. First date, dinner. Second date, kiss. Third date, ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
fc47cb3a-5162-4152-ae73-c67595a641ab,Prompt,I went to the desert and ate of the peyote cactus. Turns out my spirit animal is ______.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,
25a13f37-63d2-4efd-ae6c-c4859dbf15b4,Prompt,"I work my ass off all day for this family, and this is what I come home to? ______!?",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
c9b2b3d4-cbff-43af-9197-d0306baaefd8,Prompt,"I'm Miss Tennessee, and if I could make the world better by changing one thing, I would get rid of ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
78cf52d3-5c5b-41ca-a77d-7a05f83a8dbb,Prompt,"I'm sorry, Mrs. Chen, but there was nothing we could do. At 4:15 this morning, your son succumbed to ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
12ce0b84-dce3-4350-87f7-31114d7aecb0,Prompt,"If you had to describe the Card Czar, using only one of the cards in your hand, which one would it be?",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
fb9390e1-80d7-4cbe-90cd-c7293be904e4,Prompt,"James is a lonely boy. But when he discovers a secret door in his attic, he meets a magical new friend: ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
235b0b82-230f-4e85-89e8-35274904f54b,Prompt,"Listen Gary, I like you. But if you want that corner office, you're going to have to show me ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
140e1a10-bfb3-49b4-acc5-126098296af8,Prompt,"My grandfather worked his way up from nothing. When he came to this country, all he had was the shoes on his feet and ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
2f95ba7f-b8e3-4d8f-9682-114f149a962c,Prompt,Puberty is a time of change. You might notice hair growing in new places. You might develop an intrest in ______. This is normal.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
e1cf9042-81e6-4caa-aaae-7cb9220238c0,Prompt,"The six things I could never do without: oxygen, facebook, chocolate, netflix, friends, and ______ LOL!",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
63059760-5bcd-47d1-be80-67333362ede0,Prompt,"This is America. If you don't work hard, you don't succeed. I don't care if you're black, white, purple, or ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
a0eb1a46-f9b4-4ef6-9a50-34dff13987b5,Prompt,"To become a true Yanomamo warrior, you must prove that you can withstand ______ without crying out.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
7187ccff-70bc-4e51-ac47-ae36d6bd6c8d,Prompt,"Tonight we will have sex. And afterwards, If you'd like, a little bit of ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
161732a6-c8b2-4808-83f9-8f93886f52a7,Prompt,"When I was a kid, we used to play Cowboys and ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
fff1637a-c10c-4a72-bb6f-07f8093a1cdf,Prompt,Why won't you make love to me anymore? Is it ______?,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
f8ccfa38-b0f3-4b74-9df8-5fdad53a54e0,Prompt,"Y'all ready to get this thing started? I'm Nick Cannon, and this is America's Got ______.",0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
7d297b1e-5b33-4f7e-b35e-bd47678fcbca,Prompt,You are not alone. Millions of Americans struggle with ______ every day.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
a8e2e387-71d0-4363-b3fa-6599e227619a,Prompt,"You know, once you get past ______, ______ ain't so bad.",0,2,,2822153d-bd2f-4429-864f-4d9174173ecd
0b7c4345-9743-4dbe-b623-5d7864fa20f4,Prompt,You Won't Believe These 15 Hilarious ______ Bloopers!,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
cbcf4a1c-19a4-438a-bf18-044ab8a7feef,Response,A bass drop so huge it tears the starry vault asunder to reveal the face of God.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
4caf8188-c37e-4654-bfa0-d75b46c1245b,Response,A bowl of gourds.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,
12b4b825-d006-4d99-bd11-114d98abac8d,Response,A buttload of candy.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
1238d54d-c811-4bf6-b5bb-bd0979e40785,Response,A constant need for validation.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
e55bbed0-262d-40af-9643-b94f71882b53,Response,A man who is so cool that he rides on a motorcycle.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
d814be08-86f0-4f8f-badb-782457396944,Response,A peyote-fueled vision quest.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
18fa44f9-14d8-41bc-bb6a-ebab199c8364,Response,A pizza guy who fucked up.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
a596efed-ec0b-40f0-b6c5-764102ac4ce9,Response,A possible Muslim.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
c66f8abe-abbc-403d-aa5e-6f4c1b8d084a,Response,A self-microwaving burrito.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
3a186fc1-f220-4254-8553-8a8cc9c17c76,Response,A turd.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
f160ea63-ea2d-430c-a2e4-fdc64cc59ac4,Response,A whole lotta woman.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
9e7b83de-d26c-4f38-948d-58153d7b400c,Response,An oppressed people with a vibrant culture.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
ab96866c-c4b4-45cb-8e82-7751c534f9ef,Response,An overwhelming variety of cheeses.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
2eeb7031-5401-469e-b9e1-128540d3106f,Response,Bathing in moonsblood and dancing around the ancient oak.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
ed2c6bac-af7b-4bac-8562-17d25c383fc7,Response,Being a terrible mother.,0,0,a2664930-5f71-4df3-8a39-dadb1ff72518,2822153d-bd2f-4429-864f-4d9174173ecd
